dataset	threads	seed	old_order_sha256	new_order_sha256	reads_sha256	truth_sha256	truth_original_sha256	truth_effective_sha256	truth_only_excluded	old_runner_sha256	new_runner_sha256	old_runner_workers	new_runner_workers	old_runner_worker_cpus	new_runner_worker_cpus	old_raw_pred_sha256	new_raw_pred_sha256	old_canonical_pred_sha256	new_canonical_pred_sha256	missing	extra	duplicate	mismatch_clusters	mismatch_ids	old_exact	new_exact	old_accuracy	new_accuracy	old_mean_ed	new_mean_ed	old_engine_time_s	new_engine_time_s	old_round_time_s	new_round_time_s	protocol_old	protocol_new	schema_only_raw_difference	status	old_exact_count	new_exact_count	old_total_ed	new_total_ed	old_total_truth_bases	new_total_truth_bases	old_metric_counts_source	new_metric_counts_source
microsoft_cnr	32	6c2f91a47bd803e52a9c14f8d730be65	c72f44b4dfa28ed745477b9f0c86dcb7f9144229a2e01b6e45723d5950d87fcd	c72f44b4dfa28ed745477b9f0c86dcb7f9144229a2e01b6e45723d5950d87fcd	25557bcea1de73ab157e291caa624b1f097737ab15c09390f537faf99b72f8e1	c61de74c9a662e2db2694f2885171ae53f1b9847ab49ddffc4148863ae8516af	c61de74c9a662e2db2694f2885171ae53f1b9847ab49ddffc4148863ae8516af	c61de74c9a662e2db2694f2885171ae53f1b9847ab49ddffc4148863ae8516af	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	04f9dec9a94e1f929086df9caca2a2618f1e48f50cc12f98270bfb1eaccb655a	1011d284f5a9207dd2c087d4667eeeae29dc4f70c1bcb6bc2d412949734c6333	069af40e56e95fe6b75b8e3ee6b7d0e4b7a21e0c88e05b47f7b5fad6dd135ae9	069af40e56e95fe6b75b8e3ee6b7d0e4b7a21e0c88e05b47f7b5fad6dd135ae9	0	0	0	0	NONE	0.9433092948717948	0.9433092948717948	0.9983027389277389	0.9983027389277389	0.18669871794871795	0.18669871794871795	0.60155941	0.745966122	1.4463272914290428	1.8590166978538036	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	9418	9418	1864	1864	1098240	1098240	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
trellisbma	1	6c2f91a47bd803e52a9c14f8d730be65	51430d73eee583b9bc528673e1c950304867c025e6af4d5fc7a42b7d17c3e4b9	51430d73eee583b9bc528673e1c950304867c025e6af4d5fc7a42b7d17c3e4b9	56f093cf772884de994072aa797bc9a19527a772b439e59c856548a5db23a467	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	1	1	0	0	cea21c97de1214ba04cf6c77b04c54117b445425a5b19c3a17fb33422cf24b06	166868878dd6dbc4e38c08a6fc92c74a744aa571ebbeb035bd43695ea9a1d887	eada3fec3755816665f185b2e300da6a6293f51109f8049ae1b14999d965ea73	eada3fec3755816665f185b2e300da6a6293f51109f8049ae1b14999d965ea73	0	0	0	0	NONE	0.9720602197206022	0.9720602197206022	0.9955587339555874	0.9955587339555874	0.4885392648853926	0.4885392648853926	1.628546528	3.740140109	2.2336474135518074	4.605581492185593	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	7167	7167	3602	3602	811030	811030	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
trellisbma	4	6c2f91a47bd803e52a9c14f8d730be65	51430d73eee583b9bc528673e1c950304867c025e6af4d5fc7a42b7d17c3e4b9	51430d73eee583b9bc528673e1c950304867c025e6af4d5fc7a42b7d17c3e4b9	56f093cf772884de994072aa797bc9a19527a772b439e59c856548a5db23a467	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	4	4	0,1,2,3	0,1,2,3	cea21c97de1214ba04cf6c77b04c54117b445425a5b19c3a17fb33422cf24b06	166868878dd6dbc4e38c08a6fc92c74a744aa571ebbeb035bd43695ea9a1d887	eada3fec3755816665f185b2e300da6a6293f51109f8049ae1b14999d965ea73	eada3fec3755816665f185b2e300da6a6293f51109f8049ae1b14999d965ea73	0	0	0	0	NONE	0.9720602197206022	0.9720602197206022	0.9955587339555874	0.9955587339555874	0.4885392648853926	0.4885392648853926	0.556712289	1.162019419	1.1666202880442142	1.9955710172653198	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	7167	7167	3602	3602	811030	811030	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
trellisbma	16	6c2f91a47bd803e52a9c14f8d730be65	51430d73eee583b9bc528673e1c950304867c025e6af4d5fc7a42b7d17c3e4b9	51430d73eee583b9bc528673e1c950304867c025e6af4d5fc7a42b7d17c3e4b9	56f093cf772884de994072aa797bc9a19527a772b439e59c856548a5db23a467	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	cea21c97de1214ba04cf6c77b04c54117b445425a5b19c3a17fb33422cf24b06	166868878dd6dbc4e38c08a6fc92c74a744aa571ebbeb035bd43695ea9a1d887	eada3fec3755816665f185b2e300da6a6293f51109f8049ae1b14999d965ea73	eada3fec3755816665f185b2e300da6a6293f51109f8049ae1b14999d965ea73	0	0	0	0	NONE	0.9720602197206022	0.9720602197206022	0.9955587339555874	0.9955587339555874	0.4885392648853926	0.4885392648853926	0.364488409	0.506236686	0.9801966100931168	1.2834493890404701	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	7167	7167	3602	3602	811030	811030	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
trellisbma	20	6c2f91a47bd803e52a9c14f8d730be65	51430d73eee583b9bc528673e1c950304867c025e6af4d5fc7a42b7d17c3e4b9	51430d73eee583b9bc528673e1c950304867c025e6af4d5fc7a42b7d17c3e4b9	56f093cf772884de994072aa797bc9a19527a772b439e59c856548a5db23a467	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	20	20	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	cea21c97de1214ba04cf6c77b04c54117b445425a5b19c3a17fb33422cf24b06	166868878dd6dbc4e38c08a6fc92c74a744aa571ebbeb035bd43695ea9a1d887	eada3fec3755816665f185b2e300da6a6293f51109f8049ae1b14999d965ea73	eada3fec3755816665f185b2e300da6a6293f51109f8049ae1b14999d965ea73	0	0	0	0	NONE	0.9720602197206022	0.9720602197206022	0.9955587339555874	0.9955587339555874	0.4885392648853926	0.4885392648853926	0.348380038	0.479606394	0.9218735024333	1.2850119099020958	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	7167	7167	3602	3602	811030	811030	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
trellisbma	32	6c2f91a47bd803e52a9c14f8d730be65	51430d73eee583b9bc528673e1c950304867c025e6af4d5fc7a42b7d17c3e4b9	51430d73eee583b9bc528673e1c950304867c025e6af4d5fc7a42b7d17c3e4b9	56f093cf772884de994072aa797bc9a19527a772b439e59c856548a5db23a467	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	37d0679d72c03936e071c5f2fe663e909c79772b21fbb530a1d700d167ec9b5f	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	cea21c97de1214ba04cf6c77b04c54117b445425a5b19c3a17fb33422cf24b06	166868878dd6dbc4e38c08a6fc92c74a744aa571ebbeb035bd43695ea9a1d887	eada3fec3755816665f185b2e300da6a6293f51109f8049ae1b14999d965ea73	eada3fec3755816665f185b2e300da6a6293f51109f8049ae1b14999d965ea73	0	0	0	0	NONE	0.9720602197206022	0.9720602197206022	0.9955587339555874	0.9955587339555874	0.4885392648853926	0.4885392648853926	0.456443909	0.578208249	1.0831289365887642	1.3748736158013344	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	7167	7167	3602	3602	811030	811030	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
dnaformer_nanopore	1	6c2f91a47bd803e52a9c14f8d730be65	5f5039dd1b9b7304f6231cd56594a4cde8d2a680d3c3bd47534d88be92e3eaf7	5f5039dd1b9b7304f6231cd56594a4cde8d2a680d3c3bd47534d88be92e3eaf7	18e73b85d7d9a1e2391f8ac6b0a9913154635920f0d09bb8ef587ab713d9f586	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	1	1	0	0	48075de346a39c218338df0145b7d7303efe309c22d885a89ecda2b9aa0651d5	da573cdee4b9f2cb3e12d26c65ff06bafca04fd5ca5fd2b44ab263605a181864	226195f304ee36753f27ac86384adabdeb4fbc62f88f4641d5a3e6a349ab31ce	226195f304ee36753f27ac86384adabdeb4fbc62f88f4641d5a3e6a349ab31ce	0	0	0	0	NONE	0.987524550811086	0.987524550811086	0.9986020976005154	0.9986020976005154	0.19570633592783881	0.19570633592783881	28.573050836	63.780862936	40.85659309849143	78.4409062564373	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	108604	108604	21523	21523	15396640	15396640	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
dnaformer_nanopore	4	6c2f91a47bd803e52a9c14f8d730be65	5f5039dd1b9b7304f6231cd56594a4cde8d2a680d3c3bd47534d88be92e3eaf7	5f5039dd1b9b7304f6231cd56594a4cde8d2a680d3c3bd47534d88be92e3eaf7	18e73b85d7d9a1e2391f8ac6b0a9913154635920f0d09bb8ef587ab713d9f586	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	4	4	0,1,2,3	0,1,2,3	48075de346a39c218338df0145b7d7303efe309c22d885a89ecda2b9aa0651d5	da573cdee4b9f2cb3e12d26c65ff06bafca04fd5ca5fd2b44ab263605a181864	226195f304ee36753f27ac86384adabdeb4fbc62f88f4641d5a3e6a349ab31ce	226195f304ee36753f27ac86384adabdeb4fbc62f88f4641d5a3e6a349ab31ce	0	0	0	0	NONE	0.987524550811086	0.987524550811086	0.9986020976005154	0.9986020976005154	0.19570633592783881	0.19570633592783881	9.394916847	19.464541055	21.776239324361086	34.022121880203485	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	108604	108604	21523	21523	15396640	15396640	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
dnaformer_nanopore	16	6c2f91a47bd803e52a9c14f8d730be65	5f5039dd1b9b7304f6231cd56594a4cde8d2a680d3c3bd47534d88be92e3eaf7	5f5039dd1b9b7304f6231cd56594a4cde8d2a680d3c3bd47534d88be92e3eaf7	18e73b85d7d9a1e2391f8ac6b0a9913154635920f0d09bb8ef587ab713d9f586	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	48075de346a39c218338df0145b7d7303efe309c22d885a89ecda2b9aa0651d5	da573cdee4b9f2cb3e12d26c65ff06bafca04fd5ca5fd2b44ab263605a181864	226195f304ee36753f27ac86384adabdeb4fbc62f88f4641d5a3e6a349ab31ce	226195f304ee36753f27ac86384adabdeb4fbc62f88f4641d5a3e6a349ab31ce	0	0	0	0	NONE	0.987524550811086	0.987524550811086	0.9986020976005154	0.9986020976005154	0.19570633592783881	0.19570633592783881	3.945796652	6.597199687	16.38170836493373	21.15998050570488	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	108604	108604	21523	21523	15396640	15396640	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
dnaformer_nanopore	20	6c2f91a47bd803e52a9c14f8d730be65	5f5039dd1b9b7304f6231cd56594a4cde8d2a680d3c3bd47534d88be92e3eaf7	5f5039dd1b9b7304f6231cd56594a4cde8d2a680d3c3bd47534d88be92e3eaf7	18e73b85d7d9a1e2391f8ac6b0a9913154635920f0d09bb8ef587ab713d9f586	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	20	20	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	48075de346a39c218338df0145b7d7303efe309c22d885a89ecda2b9aa0651d5	da573cdee4b9f2cb3e12d26c65ff06bafca04fd5ca5fd2b44ab263605a181864	226195f304ee36753f27ac86384adabdeb4fbc62f88f4641d5a3e6a349ab31ce	226195f304ee36753f27ac86384adabdeb4fbc62f88f4641d5a3e6a349ab31ce	0	0	0	0	NONE	0.987524550811086	0.987524550811086	0.9986020976005154	0.9986020976005154	0.19570633592783881	0.19570633592783881	3.632628246	5.642439713	15.853965993970633	20.178056199103594	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	108604	108604	21523	21523	15396640	15396640	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
dnaformer_nanopore	32	6c2f91a47bd803e52a9c14f8d730be65	5f5039dd1b9b7304f6231cd56594a4cde8d2a680d3c3bd47534d88be92e3eaf7	5f5039dd1b9b7304f6231cd56594a4cde8d2a680d3c3bd47534d88be92e3eaf7	18e73b85d7d9a1e2391f8ac6b0a9913154635920f0d09bb8ef587ab713d9f586	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	9894e948454781f8081500c85f91f78fba3a7ead2c0fe9f115bc970a0b388a7d	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	48075de346a39c218338df0145b7d7303efe309c22d885a89ecda2b9aa0651d5	da573cdee4b9f2cb3e12d26c65ff06bafca04fd5ca5fd2b44ab263605a181864	226195f304ee36753f27ac86384adabdeb4fbc62f88f4641d5a3e6a349ab31ce	226195f304ee36753f27ac86384adabdeb4fbc62f88f4641d5a3e6a349ab31ce	0	0	0	0	NONE	0.987524550811086	0.987524550811086	0.9986020976005154	0.9986020976005154	0.19570633592783881	0.19570633592783881	3.505019453	5.282463299	15.700281616300344	19.848310597240925	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	108604	108604	21523	21523	15396640	15396640	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
dnaformer_illumina	1	6c2f91a47bd803e52a9c14f8d730be65	5fb733efb00e14ab2198095c1e941adc1712319963a6cbc167b81087879ad4f4	5fb733efb00e14ab2198095c1e941adc1712319963a6cbc167b81087879ad4f4	5a685cae736f37dc5d8cb15588580133e575fbf40bab685ad95886b5cdfd6670	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	1	1	0	0	6866b24b84ef4a1225d852583605bc92defd18d72dc8672ea0f29405c1990a27	7349455fef139ab6b09d362edc77eaeab7bc3384c63397c62c91a3dffe9a07e9	557b115aafec7562cf3465cc3d2d5fedebc28b7218381fb2a9913b199d9e6508	557b115aafec7562cf3465cc3d2d5fedebc28b7218381fb2a9913b199d9e6508	0	0	0	0	NONE	0.9991541148220913	0.9991541148220913	0.9999018981091673	0.9999018981091673	0.013734264716582987	0.013734264716582987	19.978759905	32.643412306	32.563099693506956	48.52416929230094	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	109851	109851	1510	1510	15392160	15392160	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
dnaformer_illumina	4	6c2f91a47bd803e52a9c14f8d730be65	5fb733efb00e14ab2198095c1e941adc1712319963a6cbc167b81087879ad4f4	5fb733efb00e14ab2198095c1e941adc1712319963a6cbc167b81087879ad4f4	5a685cae736f37dc5d8cb15588580133e575fbf40bab685ad95886b5cdfd6670	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	4	4	0,1,2,3	0,1,2,3	6866b24b84ef4a1225d852583605bc92defd18d72dc8672ea0f29405c1990a27	7349455fef139ab6b09d362edc77eaeab7bc3384c63397c62c91a3dffe9a07e9	557b115aafec7562cf3465cc3d2d5fedebc28b7218381fb2a9913b199d9e6508	557b115aafec7562cf3465cc3d2d5fedebc28b7218381fb2a9913b199d9e6508	0	0	0	0	NONE	0.9991541148220913	0.9991541148220913	0.9999018981091673	0.9999018981091673	0.013734264716582987	0.013734264716582987	7.328532608	10.763617462	20.33885507658124	25.841716654598713	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	109851	109851	1510	1510	15392160	15392160	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
dnaformer_illumina	16	6c2f91a47bd803e52a9c14f8d730be65	5fb733efb00e14ab2198095c1e941adc1712319963a6cbc167b81087879ad4f4	5fb733efb00e14ab2198095c1e941adc1712319963a6cbc167b81087879ad4f4	5a685cae736f37dc5d8cb15588580133e575fbf40bab685ad95886b5cdfd6670	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	6866b24b84ef4a1225d852583605bc92defd18d72dc8672ea0f29405c1990a27	7349455fef139ab6b09d362edc77eaeab7bc3384c63397c62c91a3dffe9a07e9	557b115aafec7562cf3465cc3d2d5fedebc28b7218381fb2a9913b199d9e6508	557b115aafec7562cf3465cc3d2d5fedebc28b7218381fb2a9913b199d9e6508	0	0	0	0	NONE	0.9991541148220913	0.9991541148220913	0.9999018981091673	0.9999018981091673	0.013734264716582987	0.013734264716582987	3.591421958	4.670598044	16.255071826279163	19.517736211419106	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	109851	109851	1510	1510	15392160	15392160	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
dnaformer_illumina	20	6c2f91a47bd803e52a9c14f8d730be65	5fb733efb00e14ab2198095c1e941adc1712319963a6cbc167b81087879ad4f4	5fb733efb00e14ab2198095c1e941adc1712319963a6cbc167b81087879ad4f4	5a685cae736f37dc5d8cb15588580133e575fbf40bab685ad95886b5cdfd6670	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	20	20	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	6866b24b84ef4a1225d852583605bc92defd18d72dc8672ea0f29405c1990a27	7349455fef139ab6b09d362edc77eaeab7bc3384c63397c62c91a3dffe9a07e9	557b115aafec7562cf3465cc3d2d5fedebc28b7218381fb2a9913b199d9e6508	557b115aafec7562cf3465cc3d2d5fedebc28b7218381fb2a9913b199d9e6508	0	0	0	0	NONE	0.9991541148220913	0.9991541148220913	0.9999018981091673	0.9999018981091673	0.013734264716582987	0.013734264716582987	3.387213131	4.167526784	15.945549607276917	18.95369229093194	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	109851	109851	1510	1510	15392160	15392160	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
dnaformer_illumina	32	6c2f91a47bd803e52a9c14f8d730be65	5fb733efb00e14ab2198095c1e941adc1712319963a6cbc167b81087879ad4f4	5fb733efb00e14ab2198095c1e941adc1712319963a6cbc167b81087879ad4f4	5a685cae736f37dc5d8cb15588580133e575fbf40bab685ad95886b5cdfd6670	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	4a9332dabffcd98c7599b85439f7d606f718682ffdda4b06e0bbac2f51455b6b	0	23611c1d783167ec16913c8b151a1e4895d9bd7ce4f4a1843bc0a9947be260bf	66ce485be663e65967a2e17dee1a6b23b84789e405ffef8bb97fe80ea74a1b2e	32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	6866b24b84ef4a1225d852583605bc92defd18d72dc8672ea0f29405c1990a27	7349455fef139ab6b09d362edc77eaeab7bc3384c63397c62c91a3dffe9a07e9	557b115aafec7562cf3465cc3d2d5fedebc28b7218381fb2a9913b199d9e6508	557b115aafec7562cf3465cc3d2d5fedebc28b7218381fb2a9913b199d9e6508	0	0	0	0	NONE	0.9991541148220913	0.9991541148220913	0.9999018981091673	0.9999018981091673	0.013734264716582987	0.013734264716582987	3.458297449	4.103383711	16.286362040787935	19.151776488870382	LEGACY_HARDCODED_EXCLUDED	NOT_APPLICABLE	1	PASS	109851	109851	1510	1510	15392160	15392160	PAIRED_NEW_EVALUATOR_AFTER_CANONICAL_IDENTITY	NATIVE_EVALUATOR
